ID,CLASSIFIER,ATTRIBUTESELECTION,SEED,DATASET,FLOW,RANK,WEIGHTEDAREAUNDERROC,WEIGHTEDFMEASURE,WEIGHTEDPRECISION,WEIGHTEDRECALL,ERRORRATE,TIMEELAPSED
463,neuralnetwork,no-attribute-selection,100.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6526485220954054,0.6701858372650451,0.6691065477937101,0.6713286713286714,0.32867132867132864,6825.0
464,neuralnetwork,no-attribute-selection,150.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6910447761194031,0.695281622366944,0.6947759336373198,0.6958041958041958,0.3041958041958042,6827.0
465,neuralnetwork,no-attribute-selection,200.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6384840503365525,0.6721730938963948,0.6676587235828942,0.6783216783216783,0.32167832167832167,6825.0
466,neuralnetwork,no-attribute-selection,250.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6427860696517413,0.6692967457804017,0.6650770282349229,0.6748251748251748,0.32517482517482516,6824.0
467,neuralnetwork,no-attribute-selection,300.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6033069944395669,0.6860076860076859,0.6836215968497522,0.6888111888111889,0.3111888111888112,6819.0
468,neuralnetwork,no-attribute-selection,350.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6316652033947907,0.6621848478401954,0.6578198117671802,0.6678321678321678,0.3321678321678322,6821.0
469,neuralnetwork,no-attribute-selection,400.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6653789874158619,0.6854903968392186,0.6967411502064967,0.6783216783216783,0.32167832167832167,6828.0
470,neuralnetwork,no-attribute-selection,450.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6211589113257243,0.6777088841828518,0.6744049220010758,0.6818181818181818,0.3181818181818182,6820.0
471,neuralnetwork,no-attribute-selection,500.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6762949956101844,0.6893330816417835,0.6898715238250122,0.6888111888111889,0.3111888111888112,6819.0
472,neuralnetwork,no-attribute-selection,550.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.671144278606965,0.6889416179229666,0.6861831985662477,0.6923076923076923,0.3076923076923077,6818.0
473,neuralnetwork,no-attribute-selection,600.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6608428446005268,0.6912378050991914,0.6902349831307041,0.6923076923076923,0.3076923076923077,6813.0
474,neuralnetwork,no-attribute-selection,650.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6527363184079601,0.6692967457804017,0.6650770282349229,0.6748251748251748,0.32517482517482516,6824.0
475,neuralnetwork,no-attribute-selection,700.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6489025460930641,0.6555461575236445,0.6573823903369359,0.6538461538461539,0.34615384615384615,6823.0
476,neuralnetwork,no-attribute-selection,750.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.5740708223587943,0.6285845476445998,0.6433374317989703,0.6188811188811189,0.3811188811188811,6827.0
477,neuralnetwork,no-attribute-selection,800.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6477611940298508,0.6871686308812057,0.6856758736242238,0.6888111888111889,0.3111888111888112,6826.0
478,neuralnetwork,no-attribute-selection,850.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6529704419081066,0.6835205416608147,0.6795914611704087,0.6888111888111889,0.3111888111888112,6822.0
479,neuralnetwork,no-attribute-selection,900.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6577992390986246,0.6871686308812057,0.6856758736242238,0.6888111888111889,0.3111888111888112,6823.0
480,neuralnetwork,no-attribute-selection,950.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|neuralnetwork-operator|classifier-performance-evaluator-operator|result-viewer-operator,4,0.6450102429031314,0.6534957028867434,0.6626526968472258,0.6468531468531469,0.3531468531468531,6827.0
481,kstar,wrapper-subset-eval-with-adaboost-operator,1.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.6964588820602868,0.687618125118125,0.6922554907051031,0.7202797202797203,0.27972027972027974,3829.0
482,kstar,wrapper-subset-eval-with-adaboost-operator,50.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.7117354404448346,0.7065500024169379,0.7225918480979209,0.7412587412587412,0.25874125874125875,827.0
483,kstar,wrapper-subset-eval-with-adaboost-operator,100.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.6680421422300264,0.6794234482347896,0.6792319093949529,0.7097902097902098,0.2902097902097902,825.0
484,kstar,wrapper-subset-eval-with-adaboost-operator,150.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.7014632718759145,0.6934219744801525,0.7069838056680162,0.7307692307692307,0.2692307692307692,816.0
485,kstar,wrapper-subset-eval-with-adaboost-operator,200.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.636318407960199,0.7018456906005465,0.7036001972710832,0.7272727272727273,0.2727272727272727,826.0
486,kstar,wrapper-subset-eval-with-adaboost-operator,250.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.7005267778753292,0.6906878403854211,0.7016600134009041,0.7272727272727273,0.2727272727272727,827.0
487,kstar,wrapper-subset-eval-with-adaboost-operator,300.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.6691542288557214,0.6852434319683229,0.7170313920615812,0.7342657342657343,0.26573426573426573,822.0
488,kstar,wrapper-subset-eval-with-adaboost-operator,350.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.705238513315774,0.6855390185036203,0.7019195943498732,0.7272727272727273,0.2727272727272727,3828.0
489,kstar,wrapper-subset-eval-with-adaboost-operator,400.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.67243195785777,0.7188563126063127,0.7314709407732664,0.7482517482517482,0.2517482517482518,3830.0
490,kstar,wrapper-subset-eval-with-adaboost-operator,450.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.6599648814749781,0.66156971208848,0.664363861944507,0.7027972027972028,0.2972027972027972,3833.0
491,kstar,wrapper-subset-eval-with-adaboost-operator,500.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.6820602868012877,0.6799414288071276,0.70305330343281,0.7272727272727273,0.2727272727272727,820.0
492,kstar,wrapper-subset-eval-with-adaboost-operator,550.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.6843137254901961,0.7057066355804082,0.705128865789648,0.7272727272727273,0.2727272727272727,3827.0
493,kstar,wrapper-subset-eval-with-adaboost-operator,600.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.677260755048288,0.6825889361328425,0.7098357371794871,0.7307692307692307,0.2692307692307692,826.0
494,kstar,wrapper-subset-eval-with-adaboost-operator,650.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.693561603745976,0.6986189214011794,0.7121259307494126,0.7342657342657343,0.26573426573426573,822.0
495,kstar,wrapper-subset-eval-with-adaboost-operator,700.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.7186713491366696,0.7065500024169379,0.7225918480979209,0.7412587412587412,0.25874125874125875,3830.0
496,kstar,wrapper-subset-eval-with-adaboost-operator,750.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.6604916593503073,0.6721754747984257,0.6799862462513065,0.7132867132867133,0.2867132867132867,825.0
497,kstar,wrapper-subset-eval-with-adaboost-operator,800.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.6744805384840503,0.7025976567961301,0.7073996655518394,0.7307692307692307,0.2692307692307692,825.0
498,kstar,wrapper-subset-eval-with-adaboost-operator,850.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.6882060286801288,0.7073008513225906,0.7602907602907603,0.7552447552447552,0.24475524475524477,3830.0
499,kstar,wrapper-subset-eval-with-adaboost-operator,900.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.6636230611647644,0.7065500024169379,0.7225918480979209,0.7412587412587412,0.25874125874125875,3828.0
500,kstar,wrapper-subset-eval-with-adaboost-operator,950.0,breast-cancer.arff,load-arff-operator|randomize-operator|class-assigner-operator|wrapper-subset-eval-with-adaboost-operator|standardization-operator|cross-validation-fold-maker-operator|kstar-operator|classifier-performance-evaluator-operator|result-viewer-operator,5,0.70684811237928,0.6801711949252933,0.6908412330099077,0.7202797202797203,0.27972027972027974,821.0
501,logistic,no-attribute-selection,1.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9934407218829839,0.9656311069969237,0.9656144084834414,0.9656652360515021,0.034334763948497854,818.0
502,logistic,no-attribute-selection,50.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9935947380818642,0.9627670325800007,0.9627474265453155,0.9628040057224606,0.03719599427753934,810.0
503,logistic,no-attribute-selection,100.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9938846509268152,0.9656652360515021,0.9656652360515021,0.9656652360515021,0.034334763948497854,810.0
504,logistic,no-attribute-selection,150.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.994210802877385,0.9656652360515021,0.9656652360515021,0.9656652360515021,0.034334763948497854,807.0
505,logistic,no-attribute-selection,200.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9929967928391527,0.9656652360515021,0.9656652360515021,0.9656652360515021,0.034334763948497854,809.0
506,logistic,no-attribute-selection,250.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.994210802877385,0.9642169440354414,0.9642036086410403,0.9642346208869814,0.0357653791130186,803.0
507,logistic,no-attribute-selection,300.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9933501241189368,0.9656652360515021,0.9656652360515021,0.9656652360515021,0.034334763948497854,806.0
508,logistic,no-attribute-selection,350.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9938937107032199,0.9670795885126062,0.9670676830579633,0.9670958512160229,0.032904148783977114,808.0
509,logistic,no-attribute-selection,400.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9925256844661074,0.9671119330726734,0.9671323558726433,0.9670958512160229,0.032904148783977114,808.0
510,logistic,no-attribute-selection,450.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9940658464549096,0.9685264663805436,0.9685264663805436,0.9685264663805436,0.031473533619456366,808.0
511,logistic,no-attribute-selection,500.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9935856783054595,0.9656652360515021,0.9656652360515021,0.9656652360515021,0.034334763948497854,804.0
512,logistic,no-attribute-selection,550.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9936762760695065,0.9642169440354414,0.9642036086410403,0.9642346208869814,0.0357653791130186,804.0
513,logistic,no-attribute-selection,600.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9925891029009405,0.9613154770996974,0.961296642887928,0.9613733905579399,0.03862660944206009,810.0
514,logistic,no-attribute-selection,650.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.993984308467267,0.9656652360515021,0.9656652360515021,0.9656652360515021,0.034334763948497854,812.0
515,logistic,no-attribute-selection,700.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9937940531627678,0.9627670325800007,0.9627474265453155,0.9628040057224606,0.03719599427753934,812.0
516,logistic,no-attribute-selection,750.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9938212324919821,0.9656652360515021,0.9656652360515021,0.9656652360515021,0.034334763948497854,808.0
517,logistic,no-attribute-selection,800.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9932323470256754,0.9656652360515021,0.9656652360515021,0.9656652360515021,0.034334763948497854,810.0
518,logistic,no-attribute-selection,850.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9934588414357933,0.9671119330726734,0.9671323558726433,0.9670958512160229,0.032904148783977114,805.0
519,logistic,no-attribute-selection,900.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9939661889144575,0.9656652360515021,0.9656652360515021,0.9656652360515021,0.034334763948497854,803.0
520,logistic,no-attribute-selection,950.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator,1,0.9936853358459113,0.9642169440354414,0.9642036086410403,0.9642346208869814,0.0357653791130186,805.0
521,randomforest,cfs-subset-eval,1.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9887024588233162,0.9600197751483214,0.960165232643132,0.9599427753934192,0.04005722460658083,824.0
522,randomforest,cfs-subset-eval,50.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9927884179818444,0.9585723112956954,0.9586709685633207,0.9585121602288984,0.04148783977110158,811.0
523,randomforest,cfs-subset-eval,100.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9928201271992607,0.962840161114117,0.9628935547331922,0.9628040057224606,0.03719599427753934,816.0
524,randomforest,cfs-subset-eval,150.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9914521009621484,0.9685869661879668,0.9687166663001061,0.9685264663805436,0.031473533619456366,817.0
525,randomforest,cfs-subset-eval,200.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9920862853104784,0.964320072715443,0.9645128795033509,0.9642346208869814,0.0357653791130186,822.0
526,randomforest,cfs-subset-eval,250.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9926570512239757,0.9685869661879668,0.9687166663001061,0.9685264663805436,0.031473533619456366,820.0
527,randomforest,cfs-subset-eval,300.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9905506532098788,0.9642521011659491,0.9642739067275754,0.9642346208869814,0.0357653791130186,824.0
528,randomforest,cfs-subset-eval,350.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9919277392233959,0.9685869661879668,0.9687166663001061,0.9685264663805436,0.031473533619456366,813.0
529,randomforest,cfs-subset-eval,400.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9876696443131784,0.9657312358414184,0.965866188414448,0.9656652360515021,0.034334763948497854,820.0
530,randomforest,cfs-subset-eval,450.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9932187573610683,0.9657312358414184,0.965866188414448,0.9656652360515021,0.034334763948497854,814.0
531,randomforest,cfs-subset-eval,500.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9925664534599286,0.9685869661879668,0.9687166663001061,0.9685264663805436,0.031473533619456366,817.0
532,randomforest,cfs-subset-eval,550.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9922901302795848,0.9671744668982077,0.9673608227427527,0.9670958512160229,0.032904148783977114,816.0
533,randomforest,cfs-subset-eval,600.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9927567087644276,0.9656986102591848,0.9657492850797403,0.9656652360515021,0.034334763948497854,823.0
534,randomforest,cfs-subset-eval,650.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9928880755222962,0.9700564358550181,0.9703669725897163,0.9699570815450643,0.030042918454935622,820.0
535,randomforest,cfs-subset-eval,700.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9923943177082388,0.962910045464749,0.9631701296205715,0.9628040057224606,0.03719599427753934,814.0
536,randomforest,cfs-subset-eval,750.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9902969794705465,0.9614293932753025,0.9615240419891091,0.9613733905579399,0.03862660944206009,814.0
537,randomforest,cfs-subset-eval,800.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9912799652104586,0.9671119330726734,0.9671323558726433,0.9670958512160229,0.032904148783977114,823.0
538,randomforest,cfs-subset-eval,850.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9926615811121782,0.9614293932753025,0.9615240419891091,0.9613733905579399,0.03862660944206009,820.0
539,randomforest,cfs-subset-eval,900.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9907227889615685,0.9642864752549101,0.9643771154148977,0.9642346208869814,0.0357653791130186,819.0
540,randomforest,cfs-subset-eval,950.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,2,0.9925664534599286,0.9614293932753025,0.9615240419891091,0.9613733905579399,0.03862660944206009,818.0
541,randomforest,symmetrical-uncert-attribute-eval,1.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9923037199441916,0.9642864752549101,0.9643771154148977,0.9642346208869814,0.0357653791130186,818.0
542,randomforest,symmetrical-uncert-attribute-eval,50.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9930602112739857,0.9642864752549101,0.9643771154148977,0.9642346208869814,0.0357653791130186,818.0
543,randomforest,symmetrical-uncert-attribute-eval,100.0,breast-w.arff,load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator,3,0.9931689285908424,0.9656652360515021,0.9656652360515021,0.9656652360515021,0.034334763948497854,820.0
