ID,CLASSIFIER,ATTRIBUTESELECTION,SEED,DATASET,FLOW,RANK,CLUSTER,WEIGHTEDAREAUNDERROC,WEIGHTEDFMEASURE,WEIGHTEDPRECISION,WEIGHTEDRECALL,ERRORRATE,TIMEELAPSED
84,randomforest,cfs-subset-eval,150.0,ionosphere.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|CFS_SUBSET_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,3,0.9811816578483246,0.9311001833730732,0.9316438271846725,0.9316239316239316,0.06837606837606838,17129.0
85,randomforest,cfs-subset-eval,200.0,ionosphere.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|CFS_SUBSET_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,3,0.9824514991181658,0.936708219316915,0.9377880617792577,0.9373219373219374,0.06267806267806268,17194.0
86,randomforest,no-attribute-selection,1.0,iris.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,4,0.9944,0.9399459513562207,0.9409875551987155,0.94,0.06,8018.0
87,randomforest,symmetrical-uncert-attribute-eval,50.0,iris.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,4,0.9958666666666667,0.96,0.96,0.96,0.04,7969.0
88,randomforest,info-gain-attribute-eval,100.0,iris.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|INFO_GAIN_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,4,0.9942666666666665,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.05333333333333334,7955.0
89,randomforest,no-attribute-selection,150.0,iris.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,4,0.9914666666666666,0.9466453247965854,0.9471153846153846,0.9466666666666667,0.05333333333333334,7913.0
90,randomforest,symmetrical-uncert-attribute-eval,200.0,iris.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,4,0.9944666666666667,0.96,0.96,0.96,0.04,8000.0
91,bagging,symmetrical-uncert-attribute-eval,1.0,kr-vs-kp.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|BAGGING|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,2,0.9993967188568615,0.9899866120372275,0.9899927339331072,0.9899874843554443,0.010012515644555695,29247.0
92,bagging,symmetrical-uncert-attribute-eval,50.0,kr-vs-kp.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|BAGGING|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,2,0.999351987767224,0.9899859910223209,0.9900039308238895,0.9899874843554443,0.010012515644555695,29513.0
93,randomforest,symmetrical-uncert-attribute-eval,100.0,kr-vs-kp.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,2,0.9994143758659292,0.9924894932667405,0.9925078557696528,0.9924906132665833,0.007509386733416771,32446.0
94,randomforest,symmetrical-uncert-attribute-eval,150.0,kr-vs-kp.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,2,0.9992697845805656,0.9918638732009637,0.9918753747160115,0.9918648310387985,0.008135168961201502,32414.0
95,bagging,symmetrical-uncert-attribute-eval,200.0,kr-vs-kp.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|BAGGING|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,2,0.999232116294555,0.9893604495704912,0.9893716247793369,0.9893617021276596,0.010638297872340425,35678.0
