"","ID","CLASSIFIER","ATTRIBUTESELECTION","SEED","DATASET","FLOW","RANK","CLUSTER","WEIGHTEDAREAUNDERROC","WEIGHTEDFMEASURE","WEIGHTEDPRECISION","WEIGHTEDRECALL","ERRORRATE","TIMEELAPSED"
"80",80,"logistic","no-attribute-selection",950,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|logistic-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,19,0.996053220409352,0.992932642423091,0.993426482906239,0.993318485523385,0.0066815144766147,3808
"81",81,"decisiontable","relieff-attribute-eval",1,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.978786435158654,0.942344601481141,0.95570498722679,0.932071269487751,0.0679287305122494,3823
"82",82,"decisiontable","relieff-attribute-eval",50,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.978577719521897,0.946282942316864,0.958825715095453,0.937639198218263,0.0623608017817372,3822
"83",83,"decisiontable","relieff-attribute-eval",100,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.981868134230134,0.931124065472834,0.944675714100665,0.919821826280624,0.0801781737193764,3819
"84",84,"decisiontable","relieff-attribute-eval",150,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.968661642832912,0.935923160314348,0.948390006315408,0.927616926503341,0.0723830734966592,3817
"85",85,"decisiontable","relieff-attribute-eval",200,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.973850414328939,0.930935602687631,0.949712567059369,0.915367483296214,0.0846325167037862,3819
"86",86,"decisiontable","relieff-attribute-eval",250,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.976603090669662,0.941245750159071,0.953618121005142,0.932071269487751,0.0679287305122494,3814
"87",87,"decisiontable","relieff-attribute-eval",300,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.967940360807146,0.928236886307278,0.947359159733638,0.914253897550111,0.0857461024498886,3820
"88",88,"decisiontable","relieff-attribute-eval",350,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.97399641841346,0.933278959667395,0.952864292686921,0.917594654788419,0.0824053452115813,3829
"89",89,"decisiontable","relieff-attribute-eval",400,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.975031938431015,0.937835439207948,0.952905239713007,0.926503340757238,0.0734966592427617,3829
"90",90,"decisiontable","relieff-attribute-eval",450,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.982184047805051,0.93823695157253,0.946785630664451,0.932071269487751,0.0679287305122494,3829
"91",91,"decisiontable","relieff-attribute-eval",500,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.96419602891277,0.933252976777529,0.943797218363977,0.925389755011136,0.0746102449888641,3825
"92",92,"decisiontable","relieff-attribute-eval",550,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.975190891090429,0.935659030730026,0.955371636849067,0.919821826280624,0.0801781737193764,3833
"93",93,"decisiontable","relieff-attribute-eval",600,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.9738472605863,0.938158331641814,0.948719116565901,0.929844097995546,0.0701559020044543,3823
"94",94,"decisiontable","relieff-attribute-eval",650,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.97570748663648,0.93189908720672,0.945445896326569,0.920935412026726,0.0790645879732739,3832
"95",95,"decisiontable","relieff-attribute-eval",700,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.972505184261361,0.927303142629203,0.943539793751931,0.915367483296214,0.0846325167037862,3824
"96",96,"decisiontable","relieff-attribute-eval",750,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.974356712432931,0.929575769952609,0.94498648933606,0.917594654788419,0.0824053452115813,3820
"97",97,"decisiontable","relieff-attribute-eval",800,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.975598256802994,0.935474976433359,0.950313764721442,0.924276169265033,0.0757238307349666,3824
"98",98,"decisiontable","relieff-attribute-eval",850,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.970106870994246,0.931926035812945,0.947918632091444,0.919821826280624,0.0801781737193764,3812
"99",99,"decisiontable","relieff-attribute-eval",900,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.981557618971309,0.940392996239838,0.95022433447052,0.933184855233853,0.066815144766147,3822
"100",100,"decisiontable","relieff-attribute-eval",950,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|relieff-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|decisiontable-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,19,0.976669630995772,0.937236399343833,0.950888475044399,0.926503340757238,0.0734966592427617,3840
"101",101,"smo","cfs-subset-eval",1,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.924522728657198,0.914249977570464,0.925386821949469,0.912026726057906,0.0879732739420935,831
"102",102,"smo","cfs-subset-eval",50,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.922575611647281,0.913198455171453,0.92373330129589,0.910913140311804,0.089086859688196,814
"103",103,"smo","cfs-subset-eval",100,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.922358257265181,0.912340078674075,0.922930796440557,0.909799554565702,0.0902004454342984,818
"104",104,"smo","cfs-subset-eval",150,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.92858816225662,0.916827374070998,0.927274698710382,0.914253897550111,0.0857461024498886,816
"105",105,"smo","cfs-subset-eval",200,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.925852109493281,0.915771143073663,0.927103733441144,0.913140311804009,0.0868596881959911,819
"106",106,"smo","cfs-subset-eval",250,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.91061664754134,0.907156888583411,0.917129186975915,0.905345211581292,0.0946547884187082,826
"107",107,"smo","cfs-subset-eval",300,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.924234469751366,0.913191280171505,0.925058313278252,0.910913140311804,0.089086859688196,820
"108",108,"smo","cfs-subset-eval",350,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.920251906414658,0.912953543908924,0.924217710350637,0.910913140311804,0.089086859688196,820
"109",109,"smo","cfs-subset-eval",400,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.917641749300868,0.909954392951863,0.92032235659635,0.907572383073497,0.0924276169265033,823
"110",110,"smo","cfs-subset-eval",450,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.923445309040494,0.914620001313201,0.925676595165725,0.912026726057906,0.0879732739420935,822
"111",111,"smo","cfs-subset-eval",500,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.927500272483024,0.914682242282088,0.925977310499314,0.912026726057906,0.0879732739420935,816
"112",112,"smo","cfs-subset-eval",550,"anneal.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|smo-operator|classifier-performance-evaluator-operator|result-viewer-operator",6,19,0.916669973669211,0.909912067395133,0.920250982526554,0.907572383073497,0.0924276169265033,823
